"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","QGDP","TOT","PC_CHGPP","A","1962",5.696613,
"OECD","QGDP","TOT","PC_CHGPP","A","1963",5.176524,
"OECD","QGDP","TOT","PC_CHGPP","A","1964",6.361666,
"OECD","QGDP","TOT","PC_CHGPP","A","1965",5.363954,
"OECD","QGDP","TOT","PC_CHGPP","A","1966",5.734035,
"OECD","QGDP","TOT","PC_CHGPP","A","1967",3.943457,
"OECD","QGDP","TOT","PC_CHGPP","A","1968",5.905864,
"OECD","QGDP","TOT","PC_CHGPP","A","1969",5.562464,
"OECD","QGDP","TOT","PC_CHGPP","A","1970",3.9179,
"OECD","QGDP","TOT","PC_CHGPP","A","1971",3.697289,
"OECD","QGDP","TOT","PC_CHGPP","A","1972",5.468643,
"OECD","QGDP","TOT","PC_CHGPP","A","1973",6.107418,
"OECD","QGDP","TOT","PC_CHGPP","A","1974",1.066069,
"OECD","QGDP","TOT","PC_CHGPP","A","1975",0.458071,
"OECD","QGDP","TOT","PC_CHGPP","A","1976",4.913987,
"OECD","QGDP","TOT","PC_CHGPP","A","1977",3.681464,
"OECD","QGDP","TOT","PC_CHGPP","A","1978",4.425104,
"OECD","QGDP","TOT","PC_CHGPP","A","1979",3.898579,
"OECD","QGDP","TOT","PC_CHGPP","A","1980",1.279567,
"OECD","QGDP","TOT","PC_CHGPP","A","1981",2.262645,
"OECD","QGDP","TOT","PC_CHGPP","A","1982",0.197985,
"OECD","QGDP","TOT","PC_CHGPP","A","1983",2.831866,
"OECD","QGDP","TOT","PC_CHGPP","A","1984",4.782838,
"OECD","QGDP","TOT","PC_CHGPP","A","1985",3.852745,
"OECD","QGDP","TOT","PC_CHGPP","A","1986",2.896517,
"OECD","QGDP","TOT","PC_CHGPP","A","1987",3.604278,
"OECD","QGDP","TOT","PC_CHGPP","A","1988",4.597727,
"OECD","QGDP","TOT","PC_CHGPP","A","1989",3.866913,
"OECD","QGDP","TOT","PC_CHGPP","A","1990",3.217743,
"OECD","QGDP","TOT","PC_CHGPP","A","1991",1.457739,
"OECD","QGDP","TOT","PC_CHGPP","A","1992",2.269169,
"OECD","QGDP","TOT","PC_CHGPP","A","1993",1.501517,
"OECD","QGDP","TOT","PC_CHGPP","A","1994",3.037555,
"OECD","QGDP","TOT","PC_CHGPP","A","1995",2.554978,
"OECD","QGDP","TOT","PC_CHGPP","A","1996",3.183764,
"OECD","QGDP","TOT","PC_CHGPP","A","1997",3.620087,
"OECD","QGDP","TOT","PC_CHGPP","A","1998",2.945553,
"OECD","QGDP","TOT","PC_CHGPP","A","1999",3.37736,
"OECD","QGDP","TOT","PC_CHGPP","A","2000",4.128256,
"OECD","QGDP","TOT","PC_CHGPP","A","2001",1.399854,
"OECD","QGDP","TOT","PC_CHGPP","A","2002",1.67051,
"OECD","QGDP","TOT","PC_CHGPP","A","2003",2.090444,
"OECD","QGDP","TOT","PC_CHGPP","A","2004",3.321316,
"OECD","QGDP","TOT","PC_CHGPP","A","2005",2.891204,
"OECD","QGDP","TOT","PC_CHGPP","A","2006",3.171405,
"OECD","QGDP","TOT","PC_CHGPP","A","2007",2.650645,
"OECD","QGDP","TOT","PC_CHGPP","A","2008",0.331173,
"OECD","QGDP","TOT","PC_CHGPP","A","2009",-3.401836,
"OECD","QGDP","TOT","PC_CHGPP","A","2010",3.036711,
"OECD","QGDP","TOT","PC_CHGPP","A","2011",2.033985,
"OECD","QGDP","TOT","PC_CHGPP","A","2012",1.355119,
"OECD","QGDP","TOT","PC_CHGPP","A","2013",1.562108,
"OECD","QGDP","TOT","PC_CHGPP","A","2014",2.174481,
"OECD","QGDP","TOT","PC_CHGPP","A","2015",2.574521,
"OECD","QGDP","TOT","PC_CHGPP","A","2016",1.860246,
"OECD","QGDP","TOT","PC_CHGPP","A","2017",2.649824,
"OECD","QGDP","TOT","PC_CHGPP","A","2018",2.330355,
"EST","QGDP","TOT","PC_CHGPP","A","1996",4.935971,
"EST","QGDP","TOT","PC_CHGPP","A","1997",13.046536,
"EST","QGDP","TOT","PC_CHGPP","A","1998",4.330296,
"EST","QGDP","TOT","PC_CHGPP","A","1999",-0.403435,
"EST","QGDP","TOT","PC_CHGPP","A","2000",10.106519,
"EST","QGDP","TOT","PC_CHGPP","A","2001",5.970261,
"EST","QGDP","TOT","PC_CHGPP","A","2002",6.802392,
"EST","QGDP","TOT","PC_CHGPP","A","2003",7.566691,
"EST","QGDP","TOT","PC_CHGPP","A","2004",6.767457,
"EST","QGDP","TOT","PC_CHGPP","A","2005",9.490297,
"EST","QGDP","TOT","PC_CHGPP","A","2006",9.718758,
"EST","QGDP","TOT","PC_CHGPP","A","2007",7.573581,
"EST","QGDP","TOT","PC_CHGPP","A","2008",-5.088943,
"EST","QGDP","TOT","PC_CHGPP","A","2009",-14.433868,
"EST","QGDP","TOT","PC_CHGPP","A","2010",2.706903,
"EST","QGDP","TOT","PC_CHGPP","A","2011",7.441584,
"EST","QGDP","TOT","PC_CHGPP","A","2012",3.110235,
"EST","QGDP","TOT","PC_CHGPP","A","2013",1.346188,
"EST","QGDP","TOT","PC_CHGPP","A","2014",2.987326,
"EST","QGDP","TOT","PC_CHGPP","A","2015",1.844885,
"EST","QGDP","TOT","PC_CHGPP","A","2016",2.631568,
"EST","QGDP","TOT","PC_CHGPP","A","2017",5.748802,
"EST","QGDP","TOT","PC_CHGPP","A","2018",4.761159,
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.45029,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q2",5.002099,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.57695,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1961-Q4",2.996161,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q1",3.466854,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q2",5.112241,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q3",5.465212,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1962-Q4",4.759933,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q1",-0.372461,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q2",3.021411,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q3",4.102017,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1963-Q4",4.832455,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q1",10.127128,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.688293,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q3",4.182534,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1964-Q4",5.091161,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q1",5.36137,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q2",5.732237,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.341683,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1965-Q4",4.549873,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q1",4.73437,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.424304,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q3",2.86622,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1966-Q4",0.657536,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q1",-1.629791,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q2",-2.237879,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q3",0,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1967-Q4",2.892641,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q1",4.617509,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q2",5.761267,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q3",5.5347,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1968-Q4",5.767579,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q1",7.174888,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q2",7.712806,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q3",7.663339,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1969-Q4",7.692304,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q1",3.372586,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q2",6.120868,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q3",5.829537,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1970-Q4",5.111266,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q1",4.763644,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q2",2.872244,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q3",2.733086,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1971-Q4",1.783876,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q1",3.882471,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q2",3.408694,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q3",4.024254,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1972-Q4",5.729688,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q1",7.083374,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q2",6.141302,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q3",4.05874,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1973-Q4",2.721524,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q1",2.177399,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q2",1.349933,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q3",1.018886,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-0.504301,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-1.907951,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-2.325179,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-1.262668,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1975-Q4",1.965095,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q1",3.478331,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q2",5.545306,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.440716,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1976-Q4",4.324486,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q1",4.278413,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q2",3.334568,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.273852,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1977-Q4",3.141081,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q1",2.689233,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q2",2.515067,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q3",3.889418,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.326126,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.029295,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.809207,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q3",4.439656,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1979-Q4",3.865567,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q1",4.568469,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q2",0.766209,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.366439,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.377487,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q1",0.0066,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q2",0.40335,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q3",1.06881,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1981-Q4",1.123387,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q1",0.308727,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q2",-0.059283,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-1.307092,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-0.992585,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-0.468227,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.202617,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q3",1.999915,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1983-Q4",3.163684,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q1",3.589301,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q2",0.895352,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q3",3.859432,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1984-Q4",3.304748,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.400568,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q2",4.055949,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q3",2.616636,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1985-Q4",2.370542,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.342773,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q2",2.49318,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q3",1.922379,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.324731,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q1",0.33052,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.415956,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q3",1.369527,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1987-Q4",1.974542,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q1",3.651101,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q2",3.212996,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.66499,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.234052,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q1",5.267745,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q2",3.809604,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.583956,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.564769,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q1",4.621031,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.713887,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q3",5.951496,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1990-Q4",6.581615,"E"
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q1",7.35985,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q2",6.296629,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.876438,
"DEU","QGDP","TOT","PC_CHGPY","Q","1991-Q4",3.380761,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q1",2.065159,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.843112,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.860867,
"DEU","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.267344,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-1.956706,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-1.245673,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-0.481115,
"DEU","QGDP","TOT","PC_CHGPY","Q","1993-Q4",-0.266627,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q1",1.873406,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.145397,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.268418,
"DEU","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.556396,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q1",1.792192,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q2",2.293362,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q3",1.761927,
"DEU","QGDP","TOT","PC_CHGPY","Q","1995-Q4",0.630702,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q1",0.141032,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q2",0.738647,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q3",0.906306,
"DEU","QGDP","TOT","PC_CHGPY","Q","1996-Q4",1.594324,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q1",1.889082,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q2",1.876677,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q3",1.844654,
"DEU","QGDP","TOT","PC_CHGPY","Q","1997-Q4",1.831461,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.33869,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q2",1.569442,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q3",1.741676,
"DEU","QGDP","TOT","PC_CHGPY","Q","1998-Q4",0.574401,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q1",0.796071,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q2",1.198699,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q3",1.864106,
"DEU","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.13325,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q1",3.399621,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q2",4.250585,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.043905,
"DEU","QGDP","TOT","PC_CHGPY","Q","2000-Q4",1.906413,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.503228,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.618475,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.453297,
"DEU","QGDP","TOT","PC_CHGPY","Q","2001-Q4",1.671763,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-0.85282,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-0.387257,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.323835,
"DEU","QGDP","TOT","PC_CHGPY","Q","2002-Q4",0.254079,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q1",-0.716319,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q2",-1.040594,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q3",-0.779371,
"DEU","QGDP","TOT","PC_CHGPY","Q","2003-Q4",-0.337934,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q1",0.993514,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q2",1.394163,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q3",0.410338,
"DEU","QGDP","TOT","PC_CHGPY","Q","2004-Q4",0.046783,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q1",0.202014,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q2",0.259282,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q3",1.287261,
"DEU","QGDP","TOT","PC_CHGPY","Q","2005-Q4",1.861106,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q1",2.851796,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q2",4.05625,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.988473,
"DEU","QGDP","TOT","PC_CHGPY","Q","2006-Q4",5.082606,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q1",4.133547,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q2",3.214015,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.956979,
"DEU","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.060784,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q1",2.676283,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.561016,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q3",0.411845,
"DEU","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.826611,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-7.027831,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-6.662218,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-5.535609,
"DEU","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-3.282688,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q1",2.277714,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q2",4.420781,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.690827,
"DEU","QGDP","TOT","PC_CHGPY","Q","2010-Q4",4.768632,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q1",5.934946,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.717066,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q3",3.751496,
"DEU","QGDP","TOT","PC_CHGPY","Q","2011-Q4",2.623933,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q1",0.886263,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.959206,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.38666,
"DEU","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.241023,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-0.428776,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q2",0.448946,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.697483,
"DEU","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.463516,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q1",2.930362,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.829328,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q3",1.778149,
"DEU","QGDP","TOT","PC_CHGPY","Q","2014-Q4",2.307845,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q1",1.122454,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q2",1.786264,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.747078,
"DEU","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.319237,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.330974,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q2",2.276372,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q3",2.026553,
"DEU","QGDP","TOT","PC_CHGPY","Q","2016-Q4",1.948114,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.346905,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.333563,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q3",3.003917,
"DEU","QGDP","TOT","PC_CHGPY","Q","2017-Q4",3.383055,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.302732,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.127051,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q3",1.149423,
"DEU","QGDP","TOT","PC_CHGPY","Q","2018-Q4",0.62241,
"DEU","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.960628,
"DEU","QGDP","TOT","PC_CHGPY","Q","2019-Q2",0.328357,
"DEU","QGDP","TOT","PC_CHGPY","Q","2019-Q3",0.516532,
"ESP","QGDP","TOT","PC_CHGPP","A","1961",11.838687,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1962",9.953427,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1963",9.59649,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1964",5.308523,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1965",6.253125,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1966",7.245787,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1967",4.340636,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1968",6.596746,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1969",8.907184,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1970",4.176674,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1971",4.646594,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1972",8.149118,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1973",7.795262,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1974",5.616675,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1975",0.541825,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1976",3.30418,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1977",2.839303,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1978",1.463347,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1979",0.043292,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1980",1.298189,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1981",-0.132139,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1982",1.244804,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1983",1.771103,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1984",1.784043,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1985",2.320815,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1986",3.253658,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1987",5.547453,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1988",5.093494,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1989",4.827618,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1990",3.783712,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1991",2.543741,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1992",0.9309,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1993",-1.032669,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1994",2.382955,"E"
"ESP","QGDP","TOT","PC_CHGPP","A","1995",2.757266,
"ESP","QGDP","TOT","PC_CHGPP","A","1996",2.660385,
"ESP","QGDP","TOT","PC_CHGPP","A","1997",3.702721,
"ESP","QGDP","TOT","PC_CHGPP","A","1998",4.393037,
"ESP","QGDP","TOT","PC_CHGPP","A","1999",4.490617,
"ESP","QGDP","TOT","PC_CHGPP","A","2000",5.245868,
"ESP","QGDP","TOT","PC_CHGPP","A","2001",3.932949,
"ESP","QGDP","TOT","PC_CHGPP","A","2002",2.730912,
"ESP","QGDP","TOT","PC_CHGPP","A","2003",2.982005,
"ESP","QGDP","TOT","PC_CHGPP","A","2004",3.122795,
"ESP","QGDP","TOT","PC_CHGPP","A","2005",3.652033,
"ESP","QGDP","TOT","PC_CHGPP","A","2006",4.102727,
